review_id,customer_id,product_id,order_id,rating,review_text,review_date
1604,583,434,5521,4,Would buy again,2024-10-21
1605,1882,288,5523,5,As expected,2023-07-11
1606,440,92,5529,3,Great value,2023-03-16
1607,440,43,5529,5,Packaging was good,2023-02-18
1608,2636,55,5532,4,Great value,2025-05-23
1609,2762,224,5533,5,Excellent product,2025-12-02
1610,2762,479,5533,5,Excellent product,2025-11-21
1611,5642,413,5534,3,Fast shipping,2025-10-28
1612,5642,313,5534,5,Great value,2025-10-27
1613,7300,64,5541,5,Would buy again,2023-07-09
1614,7300,150,5541,4,As expected,2023-07-10
1615,7464,221,5544,5,Quality could be better,2025-11-21
1616,335,425,5545,3,Great value,2024-11-15
1617,5055,365,5546,3,Fast shipping,2023-05-19
1618,5055,293,5546,4,As expected,2023-06-04
1619,2590,393,5547,5,Packaging was good,2023-03-03
1620,138,32,5551,4,Excellent product,2024-12-10
1621,4001,286,5552,5,Great value,2025-01-15
1622,4001,412,5552,2,As expected,2025-01-30
1623,4001,49,5552,4,Fast shipping,2025-01-20
1624,7075,43,5553,3,Quality could be better,2025-06-21
1625,8193,285,5555,5,Packaging was good,2024-04-06
1626,3640,337,5557,5,Great value,2025-02-18
1627,3465,164,5558,5,Packaging was good,2025-11-02
1628,5296,61,5561,5,Would buy again,2023-07-30
1629,867,279,5562,5,Not worth the price,2025-02-25
1630,6445,224,5571,5,Packaging was good,2025-09-20
1631,6445,348,5571,5,Great value,2025-10-04
1632,9704,226,5574,3,Not worth the price,2025-11-11
1633,7328,432,5578,5,Excellent product,2024-07-04
1634,9916,32,5580,3,Fast shipping,2025-06-21
1635,6266,232,5583,1,Quality could be better,2023-04-10
1636,374,411,5592,4,As expected,2025-05-09
1637,9546,291,5604,4,As expected,2025-02-14
1638,1424,317,5610,3,Excellent product,2023-07-31
1639,3779,184,5613,4,Not worth the price,2025-04-29
1640,8740,425,5620,3,Packaging was good,2024-06-22
1641,8740,106,5620,4,Packaging was good,2024-06-06
1642,6975,355,5623,5,Not worth the price,2023-05-31
1643,1113,7,5624,3,Fast shipping,2023-06-21
1644,1113,421,5624,3,Quality could be better,2023-05-26
1645,1303,25,5625,4,Great value,2023-06-23
1646,5056,174,5627,4,As expected,2024-05-03
1647,9037,428,5629,4,Great value,2024-09-19
1648,9264,396,5631,4,Great value,2024-10-26
1649,2568,277,5635,3,Fast shipping,2024-09-27
1650,2568,433,5635,5,Great value,2024-10-21
1651,9662,268,5637,4,Packaging was good,2025-01-24
1652,5333,69,5639,5,Packaging was good,2025-01-13
1653,1424,261,5642,5,Quality could be better,2023-12-06
1654,8832,296,5644,5,Fast shipping,2024-04-13
1655,8193,463,5648,5,Quality could be better,2025-06-04
1656,3346,384,5649,4,Quality could be better,2023-07-12
1657,8150,324,5651,5,As expected,2023-05-12
1658,7230,206,5655,4,Packaging was good,2024-12-24
1659,324,491,5656,5,Not worth the price,2025-07-22
1660,324,405,5656,5,Great value,2025-07-14
1661,6290,473,5658,2,Would buy again,2025-12-11
1662,6290,491,5658,4,Excellent product,2025-12-23
1663,5443,6,5665,4,Fast shipping,2024-09-10
1664,3444,3,5670,5,Fast shipping,2025-03-05
1665,3849,101,5672,2,As expected,2024-01-18
1666,8050,164,5685,4,Would buy again,2024-04-08
1667,417,469,5694,4,Packaging was good,2023-09-18
1668,932,340,5698,4,Would buy again,2024-06-13
1669,7886,450,5703,5,Great value,2025-03-23
1670,8767,49,5704,5,Would buy again,2024-11-19
1671,2448,195,5710,4,Not worth the price,2023-02-11
1672,7759,424,5711,4,Excellent product,2025-06-14
1673,7759,41,5711,5,Fast shipping,2025-07-05
1674,8617,190,5712,5,Great value,2024-04-10
1675,9258,88,5722,3,As expected,2023-05-24
1676,792,54,5727,5,Not worth the price,2024-05-21
1677,8242,126,5729,5,As expected,2025-10-14
1678,3065,353,5732,3,Great value,2025-04-10
1679,436,287,5739,5,Packaging was good,2023-05-15
1680,4886,177,5743,4,Excellent product,2024-07-17
1681,4886,337,5743,5,Fast shipping,2024-07-18
1682,918,264,5756,5,Quality could be better,2024-02-27
1683,4212,412,5764,5,Not worth the price,2024-04-12
1684,9897,328,5765,3,Fast shipping,2024-09-02
1685,8812,320,5769,4,Fast shipping,2023-10-12
1686,3612,426,5770,5,Quality could be better,2023-07-27
1687,6163,184,5771,3,Packaging was good,2023-06-13
1688,2339,158,5772,3,As expected,2023-06-14
1689,749,203,5774,5,Would buy again,2025-03-16
1690,1926,378,5777,5,Quality could be better,2026-02-10
1691,7340,193,5781,4,Great value,2024-05-16
1692,3016,341,5785,5,As expected,2025-12-21
1693,3310,81,5786,4,Fast shipping,2026-02-01
1694,974,122,5798,1,Excellent product,2023-09-17
1695,335,192,5801,5,Great value,2023-06-22
1696,335,435,5801,4,Quality could be better,2023-07-06
1697,5964,26,5802,4,As expected,2025-06-19
1698,8986,399,5803,5,Would buy again,2024-10-22
1699,8986,438,5803,5,Fast shipping,2024-11-02
1700,118,22,5804,5,Quality could be better,2024-09-09
1701,5024,428,5805,5,Excellent product,2024-06-14
1702,2766,278,5812,3,Excellent product,2026-01-31
1703,2455,443,5823,2,Great value,2025-08-25
1704,8273,189,5827,5,Quality could be better,2025-09-09
1705,8273,120,5827,5,Would buy again,2025-10-04
1706,9596,494,5828,4,Great value,2024-08-30
1707,1870,456,5830,4,Quality could be better,2025-02-23
1708,9391,169,5834,4,Would buy again,2024-06-09
1709,315,112,5838,5,Would buy again,2023-11-05
1710,2729,486,5839,5,Packaging was good,2024-01-11
1711,2312,159,5841,4,Would buy again,2024-10-23
1712,48,125,5843,5,As expected,2025-08-28
1713,9819,401,5846,4,Packaging was good,2023-11-12
1714,4670,296,5847,5,Would buy again,2023-11-24
1715,5473,14,5848,4,Fast shipping,2024-03-10
1716,5517,260,5849,5,Excellent product,2024-08-30
1717,836,45,5853,5,As expected,2025-10-23
1718,7738,53,5858,4,Packaging was good,2024-11-21
1719,8179,287,5860,1,Would buy again,2025-10-10
1720,1092,119,5866,5,Not worth the price,2025-04-19
1721,337,493,5868,5,As expected,2024-03-03
1722,5316,341,5874,5,Not worth the price,2025-05-17
1723,9140,116,5878,5,Not worth the price,2025-07-06
1724,713,59,5879,4,Not worth the price,2023-07-29
1725,5505,175,5882,5,Quality could be better,2025-08-07
1726,9729,76,5886,4,Excellent product,2024-07-19
1727,5194,216,5888,5,Would buy again,2023-11-11
1728,2678,217,5890,4,Quality could be better,2024-11-23
1729,9164,309,5894,5,Great value,2024-07-01
1730,8760,421,5896,5,As expected,2024-02-10
1731,5262,410,5898,2,Fast shipping,2025-03-27
1732,3928,405,5902,3,Excellent product,2024-12-10
1733,9771,48,5903,4,Excellent product,2024-06-30
1734,1715,438,5905,2,Quality could be better,2023-06-19
1735,1715,222,5905,3,Packaging was good,2023-07-07
1736,1715,301,5905,5,Fast shipping,2023-05-31
1737,1866,166,5906,4,Quality could be better,2024-09-01
1738,9314,485,5910,4,Great value,2025-03-28
1739,3951,147,5912,3,Excellent product,2025-07-16
1740,4788,41,5913,5,Great value,2025-06-10
1741,4306,467,5920,4,Excellent product,2025-10-22
1742,873,362,5921,5,Quality could be better,2024-09-27
1743,9545,137,5926,5,Not worth the price,2025-07-16
1744,3915,170,5927,4,Great value,2025-02-22
1745,3962,60,5930,5,Packaging was good,2024-10-13
1746,3962,393,5930,5,Quality could be better,2024-09-20
1747,4741,28,5933,5,Excellent product,2024-11-03
1748,767,419,5937,5,Great value,2023-10-17
1749,3732,369,5942,5,Excellent product,2025-04-13
1750,3732,180,5942,5,Excellent product,2025-02-27
1751,3732,182,5942,5,Would buy again,2025-04-01
1752,3715,12,5943,5,Fast shipping,2024-07-07
1753,3715,392,5943,2,Quality could be better,2024-06-07
1754,3715,121,5943,3,Excellent product,2024-06-17
1755,5094,92,5954,5,As expected,2023-12-10
1756,734,364,5957,5,Great value,2026-01-12
1757,7388,347,5958,4,Fast shipping,2024-12-21
1758,721,434,5963,5,Packaging was good,2025-11-05
1759,721,79,5963,4,Quality could be better,2025-11-29
1760,4254,20,5970,4,As expected,2025-06-16
1761,2314,161,5971,4,Would buy again,2023-05-20
1762,8436,278,5976,5,Packaging was good,2023-03-13
1763,8436,268,5976,5,Fast shipping,2023-03-16
1764,9976,252,5981,5,Would buy again,2023-12-28
1765,890,17,5982,5,Packaging was good,2025-09-22
1766,3914,243,5984,5,As expected,2023-09-06
1767,1977,298,5990,4,Great value,2024-08-18
1768,8030,254,5991,3,Excellent product,2025-05-21
1769,7087,192,5993,5,Packaging was good,2024-07-24
1770,131,497,5994,4,Excellent product,2025-04-28
1771,6452,387,5999,5,Excellent product,2024-10-11
1772,5593,455,6000,4,Would buy again,2024-01-19
1773,5593,434,6000,5,Not worth the price,2024-02-03
1774,8075,229,6008,5,Would buy again,2025-06-24
1775,2025,219,6010,4,Not worth the price,2025-03-21
1776,3995,368,6023,4,Excellent product,2024-04-15
1777,4853,439,6028,3,Not worth the price,2025-03-18
1778,247,318,6029,4,Great value,2025-04-05
1779,9787,71,6030,3,Would buy again,2024-01-08
1780,9787,52,6030,5,Great value,2024-01-27
1781,6652,172,6031,5,As expected,2024-06-15
1782,6947,413,6053,4,Excellent product,2025-02-21
1783,7292,327,6057,2,Quality could be better,2023-08-02
1784,3492,470,6058,4,As expected,2024-06-01
1785,2288,324,6059,5,Fast shipping,2025-01-06
1786,2288,409,6059,5,Packaging was good,2025-02-04
1787,2869,334,6067,4,Quality could be better,2025-02-24
1788,9349,134,6075,5,Not worth the price,2025-05-27
1789,3233,428,6081,5,Not worth the price,2026-01-26
1790,3233,350,6081,1,Fast shipping,2026-02-23
1791,6948,211,6082,4,Not worth the price,2024-12-14
1792,464,118,6085,5,Great value,2025-05-28
1793,3633,459,6086,5,Quality could be better,2024-04-02
1794,8888,457,6093,3,Great value,2026-01-19
1795,8888,487,6093,4,Packaging was good,2025-12-05
1796,8888,45,6093,4,Quality could be better,2025-12-18
1797,1684,192,6097,5,As expected,2024-07-20
1798,209,62,6102,5,Would buy again,2023-07-14
1799,311,497,6105,5,Would buy again,2024-09-07
1800,8359,415,6127,4,Fast shipping,2025-07-30
1801,3038,44,6128,5,Fast shipping,2024-08-06
1802,8981,439,6145,5,Excellent product,2024-05-19
1803,423,213,6151,5,Excellent product,2023-06-28
1804,6371,171,6152,4,As expected,2023-05-18
1805,1538,436,6154,3,Would buy again,2024-05-31
1806,1538,174,6154,5,Packaging was good,2024-06-29
1807,1538,152,6154,1,Fast shipping,2024-06-04
1808,518,357,6157,5,As expected,2023-09-29
1809,518,431,6157,5,Packaging was good,2023-10-21
1810,8615,51,6164,5,Great value,2024-03-26
1811,8615,202,6164,5,As expected,2024-02-25
1812,7544,273,6175,3,Fast shipping,2023-07-23
1813,7544,253,6175,5,Excellent product,2023-07-13
1814,1950,171,6176,4,As expected,2024-03-19
1815,2113,204,6182,5,Quality could be better,2024-01-25
1816,4890,441,6184,5,Packaging was good,2025-08-01
1817,4890,225,6184,5,Fast shipping,2025-07-28
1818,2751,88,6186,5,Not worth the price,2025-03-28
1819,4160,422,6189,4,Would buy again,2024-07-12
1820,228,163,6190,4,Would buy again,2023-09-05
1821,3412,347,6192,4,Not worth the price,2025-08-23
1822,3767,228,6193,3,As expected,2024-07-07
1823,3767,377,6193,1,Quality could be better,2024-07-30
1824,6007,113,6198,5,As expected,2025-01-22
1825,6007,159,6198,4,Not worth the price,2025-01-27
1826,1742,286,6203,4,Would buy again,2025-11-04
1827,2838,274,6211,4,As expected,2025-06-21
1828,2838,90,6211,4,Quality could be better,2025-05-31
1829,345,25,6213,5,Fast shipping,2025-02-18
1830,3217,234,6226,4,As expected,2023-12-18
1831,5060,391,6232,1,Fast shipping,2025-06-26
1832,6697,485,6235,5,Quality could be better,2024-06-12
1833,9343,398,6237,5,Great value,2023-03-16
1834,2884,45,6240,4,Excellent product,2025-09-11
1835,7157,295,6256,4,Would buy again,2024-02-13
1836,8731,212,6258,4,Great value,2024-06-19
1837,8731,147,6258,5,Would buy again,2024-06-29
1838,3369,245,6259,5,Packaging was good,2023-10-13
1839,7711,356,6261,5,Would buy again,2025-08-04
1840,965,60,6263,4,Great value,2024-02-15
1841,7129,46,6264,5,Would buy again,2023-09-04
1842,5356,348,6278,4,Fast shipping,2025-12-15
1843,8501,290,6286,3,As expected,2025-01-01
1844,8259,85,6290,5,Not worth the price,2024-09-20
1845,8259,345,6290,5,Would buy again,2024-09-07
1846,6683,278,6297,5,As expected,2024-07-12
1847,237,242,6301,5,Packaging was good,2023-05-22
1848,8003,295,6302,4,Would buy again,2024-11-09
1849,6696,419,6303,5,Fast shipping,2024-09-21
1850,6696,424,6303,5,Fast shipping,2024-11-06
1851,1837,251,6306,5,As expected,2026-01-13
1852,7255,88,6313,3,Packaging was good,2024-11-25
1853,7255,287,6313,4,Packaging was good,2024-12-04
1854,7255,170,6313,4,Fast shipping,2024-12-05
1855,3313,121,6316,5,Excellent product,2023-08-03
1856,9660,402,6318,2,Would buy again,2024-11-09
1857,2387,258,6321,5,Not worth the price,2024-09-16
1858,5170,292,6322,5,Excellent product,2025-11-08
1859,5170,21,6322,4,Packaging was good,2025-11-23
1860,5893,124,6328,4,Quality could be better,2024-09-20
1861,222,406,6329,5,Not worth the price,2023-11-10
1862,1093,264,6332,5,As expected,2025-07-19
1863,2649,467,6333,5,Would buy again,2024-02-11
1864,5577,388,6334,5,Quality could be better,2026-02-18
1865,3640,101,6335,5,Packaging was good,2023-10-07
1866,524,302,6342,5,Fast shipping,2025-03-19
1867,7959,189,6343,3,Quality could be better,2024-09-19
1868,2457,311,6355,5,Fast shipping,2023-03-30
1869,6618,128,6356,2,Fast shipping,2025-04-14
1870,6618,123,6356,5,Excellent product,2025-03-20
1871,6618,249,6356,5,Fast shipping,2025-04-17
1872,8206,355,6359,5,Quality could be better,2025-03-27
1873,3417,313,6365,5,Fast shipping,2024-07-18
1874,7471,167,6371,2,As expected,2024-05-11
1875,3465,183,6377,5,Great value,2023-05-24
1876,6531,309,6378,5,Packaging was good,2023-01-25
1877,6531,417,6378,4,Great value,2023-02-12
1878,5944,64,6379,5,Great value,2023-08-12
1879,3394,421,6383,3,As expected,2025-11-04
1880,3394,366,6383,3,Fast shipping,2025-11-01
1881,5129,213,6398,5,Excellent product,2025-11-23
1882,7682,64,6402,5,Not worth the price,2024-11-04
1883,9774,220,6407,5,Quality could be better,2025-02-27
1884,6885,183,6410,5,Excellent product,2024-07-12
1885,3083,223,6419,4,As expected,2025-07-10
1886,3985,262,6421,5,Not worth the price,2025-01-12
1887,8071,153,6422,5,Packaging was good,2025-10-27
1888,2793,37,6429,5,As expected,2023-03-20
1889,2793,492,6429,5,Fast shipping,2023-03-13
1890,4774,51,6436,5,Packaging was good,2024-02-25
1891,2135,481,6440,3,Quality could be better,2025-05-21
1892,2135,359,6440,1,Packaging was good,2025-06-14
1893,2135,370,6440,5,Quality could be better,2025-05-25
1894,8571,7,6442,3,Fast shipping,2024-08-09
1895,7464,246,6450,4,Great value,2023-08-19
1896,399,294,6451,3,Would buy again,2023-07-05
1897,399,326,6451,4,As expected,2023-07-06
1898,6495,182,6458,3,Excellent product,2024-04-20
1899,1606,229,6460,5,Fast shipping,2024-08-10
1900,1606,286,6460,5,Fast shipping,2024-08-10
1901,1606,372,6460,2,As expected,2024-07-07
1902,3885,27,6461,5,Packaging was good,2023-02-17
1903,3885,369,6461,5,Fast shipping,2023-02-07
1904,5449,116,6467,4,Fast shipping,2025-01-28
1905,1874,33,6468,4,Not worth the price,2023-08-10
1906,9370,398,6470,5,As expected,2026-01-08
1907,9370,483,6470,5,Not worth the price,2025-12-28
1908,6362,251,6473,5,Fast shipping,2023-04-04
1909,1156,229,6476,5,Fast shipping,2025-12-15
1910,8600,359,6478,4,Excellent product,2023-05-07
1911,7998,313,6480,5,Fast shipping,2025-12-07
1912,6346,184,6493,5,Not worth the price,2024-10-28
1913,8477,235,6496,5,Packaging was good,2025-12-08
1914,6384,182,6500,3,Not worth the price,2025-10-22
1915,6693,343,6501,5,Excellent product,2024-08-09
1916,595,304,6504,4,Quality could be better,2024-06-28
1917,9657,223,6511,5,Not worth the price,2024-09-13
1918,2006,156,6515,4,Fast shipping,2023-11-01
1919,2006,466,6515,1,As expected,2023-11-29
1920,9971,174,6518,5,Packaging was good,2025-02-26
1921,4131,19,6523,5,As expected,2024-05-03
1922,6273,21,6525,5,Quality could be better,2024-03-22
1923,553,11,6529,5,As expected,2025-10-18
1924,553,489,6529,5,Not worth the price,2025-10-05
1925,553,49,6529,5,Fast shipping,2025-11-06
1926,553,8,6529,5,Would buy again,2025-11-04
1927,448,62,6534,5,Quality could be better,2024-02-28
1928,448,164,6534,5,Fast shipping,2024-02-06
1929,3731,3,6548,4,Excellent product,2025-09-16
1930,427,60,6549,2,Quality could be better,2025-04-20
1931,427,48,6549,4,Packaging was good,2025-04-17
1932,8264,440,6550,5,Would buy again,2023-10-14
1933,8264,132,6550,3,Packaging was good,2023-11-05
1934,531,337,6553,4,Not worth the price,2023-10-02
1935,4707,202,6559,5,As expected,2024-08-08
1936,9032,77,6563,2,Quality could be better,2023-06-29
1937,5215,365,6564,4,Quality could be better,2023-12-30
1938,8188,54,6569,4,Packaging was good,2023-11-10
1939,4193,138,6571,5,Fast shipping,2026-01-19
1940,4193,323,6571,4,Excellent product,2026-02-13
1941,7346,144,6573,4,Packaging was good,2023-12-20
1942,8836,70,6575,4,Great value,2023-11-18
1943,2862,60,6576,5,Excellent product,2025-02-21
1944,2862,263,6576,3,Great value,2025-02-13
1945,8329,202,6582,5,Packaging was good,2026-02-02
1946,3568,112,6583,5,Excellent product,2023-08-28
1947,1696,1,6584,1,Great value,2024-02-06
1948,7298,253,6587,4,As expected,2025-10-21
1949,4098,47,6593,5,As expected,2025-03-20
1950,1198,216,6597,4,Quality could be better,2023-10-01
1951,1198,430,6597,3,Quality could be better,2023-09-20
1952,6263,76,6603,4,Fast shipping,2025-09-29
1953,6263,266,6603,5,Great value,2025-09-28
1954,4950,110,6609,5,As expected,2023-03-01
1955,396,290,6616,4,Not worth the price,2025-02-24
1956,4615,291,6619,5,Great value,2025-05-03
1957,4615,383,6619,3,As expected,2025-04-12
1958,8271,231,6620,5,Would buy again,2024-02-27
1959,5500,184,6626,5,Excellent product,2025-05-17
1960,3966,301,6627,5,Packaging was good,2023-09-02
1961,530,200,6635,5,Excellent product,2024-11-16
1962,4917,37,6638,4,Quality could be better,2023-09-10
1963,2585,459,6640,4,As expected,2024-12-16
1964,4316,348,6642,4,Packaging was good,2024-11-09
1965,9779,357,6649,4,Fast shipping,2023-01-07
1966,5341,321,6654,3,Great value,2024-09-17
1967,5341,78,6654,4,As expected,2024-09-14
1968,2338,220,6658,5,Quality could be better,2024-04-04
1969,2121,33,6659,3,Great value,2025-01-03
1970,5708,141,6666,5,Packaging was good,2023-06-03
1971,4273,469,6673,5,Quality could be better,2024-09-17
1972,3722,303,6679,5,Packaging was good,2024-05-31
1973,4736,407,6684,3,Quality could be better,2023-07-31
1974,4922,316,6694,2,Would buy again,2023-06-27
1975,4922,258,6694,5,Fast shipping,2023-07-17
1976,506,175,6698,5,Quality could be better,2023-06-24
1977,7532,226,6712,3,Not worth the price,2024-03-08
1978,7532,406,6712,4,Quality could be better,2024-02-14
1979,4027,117,6723,5,Not worth the price,2024-11-23
1980,4027,256,6723,4,Fast shipping,2024-12-26
1981,1640,293,6733,5,Packaging was good,2025-04-25
1982,1640,137,6733,3,As expected,2025-03-23
1983,3719,98,6738,4,Packaging was good,2024-11-19
1984,6905,218,6744,5,As expected,2025-09-25
1985,6905,372,6744,2,Not worth the price,2025-09-30
1986,5212,259,6745,5,As expected,2025-03-26
1987,3061,45,6755,4,Would buy again,2025-02-18
1988,2561,330,6759,3,Packaging was good,2025-09-21
1989,5694,313,6760,4,Quality could be better,2024-04-13
1990,5694,51,6760,1,As expected,2024-03-10
1991,5694,477,6760,5,Great value,2024-04-28
1992,5409,12,6769,5,Fast shipping,2023-08-09
1993,1208,186,6771,5,Packaging was good,2023-05-18
1994,4316,299,6788,3,Packaging was good,2023-03-21
1995,7381,370,6791,5,Would buy again,2025-12-21
1996,6225,25,6792,3,Great value,2024-08-10
1997,2289,233,6800,3,Not worth the price,2025-03-29
1998,6451,204,6805,2,Fast shipping,2023-11-02
1999,5929,270,6806,4,Packaging was good,2025-08-02
2000,7292,170,6812,5,Excellent product,2026-01-02
2001,6738,435,6815,5,Great value,2023-07-07
2002,1783,81,6816,5,As expected,2024-06-09
2003,1910,360,6820,2,Quality could be better,2024-06-09
2004,6305,286,6823,5,Quality could be better,2024-04-12
2005,1123,86,6824,5,Not worth the price,2025-07-10
2006,3215,113,6826,4,Quality could be better,2023-07-23
2007,6428,359,6830,2,Not worth the price,2023-09-01
2008,114,390,6837,4,Quality could be better,2024-09-20
2009,1869,313,6838,5,Great value,2023-05-21
2010,5311,153,6839,5,Not worth the price,2026-01-18
2011,5311,167,6839,5,Quality could be better,2026-01-03
2012,7362,176,6842,3,Fast shipping,2023-10-15
2013,8918,406,6851,1,Quality could be better,2026-02-08
2014,691,347,6869,2,Great value,2025-08-04
2015,4263,290,6870,5,Packaging was good,2025-07-26
2016,4263,268,6870,4,Packaging was good,2025-08-17
2017,4263,430,6870,4,Packaging was good,2025-07-10
2018,934,436,6872,4,Would buy again,2025-05-11
2019,5934,263,6874,5,Would buy again,2023-10-17
2020,5934,75,6874,4,As expected,2023-10-29
2021,5436,16,6879,4,Packaging was good,2024-01-05
2022,4631,337,6880,4,Great value,2023-09-21
2023,1158,460,6889,5,Packaging was good,2024-08-19
2024,8982,273,6892,5,Fast shipping,2023-12-03
2025,6106,203,6894,5,Packaging was good,2024-09-05
2026,8188,142,6895,3,Packaging was good,2024-12-02
2027,8293,334,6898,4,Packaging was good,2025-04-05
2028,8578,60,6905,5,Not worth the price,2023-08-17
2029,3974,251,6908,5,Excellent product,2024-01-21
2030,5175,378,6915,3,Packaging was good,2025-08-02
2031,7312,377,6918,5,Fast shipping,2023-05-09
2032,7422,6,6924,4,As expected,2025-09-25
2033,2047,172,6925,3,Packaging was good,2026-01-30
2034,7620,233,6926,5,Would buy again,2023-07-14
2035,3567,319,6932,4,Excellent product,2025-01-30
2036,4255,191,6944,2,Excellent product,2026-01-22
2037,6986,157,6948,5,Fast shipping,2023-03-11
2038,4732,235,6952,5,Great value,2023-11-05
2039,6870,85,6953,5,As expected,2023-08-26
2040,1912,415,6954,4,Great value,2024-06-22
2041,7701,375,6957,1,Fast shipping,2023-07-21
2042,4951,494,6958,4,Not worth the price,2026-01-28
2043,173,152,6961,5,Excellent product,2023-03-31
2044,6921,378,6962,3,Not worth the price,2023-09-29
2045,7356,419,6963,4,Great value,2023-03-12
2046,7356,80,6963,5,As expected,2023-02-22
2047,4409,106,6968,5,Packaging was good,2024-01-06
2048,3882,96,6971,4,Not worth the price,2024-10-31
2049,1630,137,6975,4,Fast shipping,2023-10-01
2050,5839,32,6977,5,Fast shipping,2025-05-11
2051,5839,252,6977,2,Quality could be better,2025-05-16
2052,9934,399,6981,4,Fast shipping,2025-04-06
2053,9154,25,6982,3,Not worth the price,2025-01-07
2054,7163,490,6985,5,Great value,2025-01-06
2055,7898,182,6997,4,Excellent product,2025-11-02
2056,4714,152,7004,3,Quality could be better,2024-03-07
2057,587,40,7007,5,Excellent product,2023-04-24
2058,587,28,7007,5,Quality could be better,2023-05-11
2059,1862,294,7012,5,Not worth the price,2025-07-29
2060,8943,259,7015,4,Would buy again,2023-06-15
2061,8939,232,7020,3,Packaging was good,2025-11-22
2062,3045,426,7031,4,Would buy again,2024-10-04
2063,6216,343,7036,5,Packaging was good,2023-12-15
2064,8463,140,7042,5,Excellent product,2024-07-11
2065,7301,413,7043,3,Excellent product,2025-02-25
2066,8934,401,7044,4,Packaging was good,2024-10-01
2067,6981,40,7045,5,Excellent product,2024-02-16
2068,6981,355,7045,5,Fast shipping,2024-01-31
2069,6609,469,7047,5,Packaging was good,2025-10-12
2070,4792,211,7048,5,Packaging was good,2024-11-13
2071,8592,306,7057,5,Fast shipping,2024-06-19
2072,4273,81,7059,5,Excellent product,2024-05-04
2073,8452,15,7065,4,Excellent product,2025-12-10
2074,7217,144,7081,5,Would buy again,2023-06-18
2075,6306,36,7084,5,Not worth the price,2024-01-06
2076,6363,148,7085,5,As expected,2023-04-08
2077,6363,139,7085,5,Packaging was good,2023-03-28
2078,4311,210,7087,5,Quality could be better,2023-03-17
2079,9641,132,7088,3,Packaging was good,2024-10-25
2080,6782,454,7089,5,Great value,2023-09-08
2081,1134,274,7094,5,Packaging was good,2023-07-16
2082,7880,204,7095,5,As expected,2024-05-30
2083,1015,27,7101,5,Quality could be better,2024-06-21
2084,7107,31,7109,1,Quality could be better,2023-07-13
2085,3416,108,7117,5,Great value,2023-10-04
2086,3416,261,7117,4,Excellent product,2023-10-10
2087,5186,194,7123,4,Not worth the price,2025-05-27
2088,1387,112,7125,5,Would buy again,2024-09-26
2089,8219,267,7126,5,As expected,2023-03-30
2090,5647,443,7128,5,Fast shipping,2023-04-15
2091,5647,237,7128,3,Not worth the price,2023-04-07
2092,9979,271,7132,4,Excellent product,2023-12-10
2093,3969,401,7133,3,Great value,2025-09-30
2094,9217,479,7147,5,Packaging was good,2023-04-22
2095,2754,267,7150,4,Quality could be better,2024-02-05
2096,9401,110,7151,4,Quality could be better,2023-08-09
2097,1833,422,7154,5,Excellent product,2024-03-23
2098,50,314,7164,5,Fast shipping,2023-09-17
2099,5296,322,7172,4,Quality could be better,2025-07-02
2100,3337,394,7175,5,Not worth the price,2023-05-29
2101,7377,45,7176,1,Fast shipping,2023-06-13
2102,1580,225,7190,4,As expected,2024-02-29
2103,55,369,7191,1,Not worth the price,2024-11-11
2104,5731,290,7196,4,Not worth the price,2024-11-09
2105,6282,469,7199,5,Excellent product,2023-03-08
2106,1399,439,7202,5,Would buy again,2023-06-20
2107,8051,387,7209,4,Excellent product,2025-08-09
2108,9050,299,7213,5,Excellent product,2024-12-07
2109,9609,344,7215,5,Not worth the price,2024-10-09
2110,3091,178,7218,4,Quality could be better,2023-12-26
2111,1104,127,7223,5,Quality could be better,2024-07-07
2112,1302,325,7227,5,Quality could be better,2023-04-26
2113,7335,208,7231,5,Quality could be better,2024-09-25
2114,7335,221,7231,4,Excellent product,2024-09-06
2115,8983,148,7235,3,As expected,2025-11-06
2116,2228,105,7236,4,Would buy again,2023-02-04
2117,766,58,7247,4,Fast shipping,2025-05-11
2118,8800,378,7251,5,Packaging was good,2025-10-09
2119,338,446,7256,2,Excellent product,2025-11-11
2120,4252,344,7260,5,Not worth the price,2024-12-28
2121,4252,485,7260,5,Great value,2025-01-08
2122,3489,422,7261,4,Fast shipping,2023-09-22
2123,7524,250,7262,5,Packaging was good,2024-05-14
2124,8968,69,7275,5,Fast shipping,2025-11-29
2125,4421,85,7276,5,Fast shipping,2023-11-21
2126,141,262,7283,3,Would buy again,2025-02-15
2127,2732,137,7286,5,Quality could be better,2023-07-18
2128,2732,132,7286,5,Packaging was good,2023-06-25
2129,9821,376,7295,2,Quality could be better,2024-06-30
2130,7677,33,7297,4,Packaging was good,2023-12-14
2131,4823,201,7299,4,Fast shipping,2024-12-13
2132,8710,61,7309,5,Great value,2024-05-03
2133,8859,60,7316,5,Great value,2024-04-02
2134,278,177,7334,5,Great value,2024-04-05
2135,5751,478,7335,5,Not worth the price,2023-11-07
2136,3604,401,7343,4,Would buy again,2025-04-16
2137,8458,161,7357,5,Would buy again,2025-04-10
2138,169,377,7358,4,Quality could be better,2025-04-11
2139,4732,163,7361,4,Fast shipping,2024-02-20
2140,875,302,7364,5,Fast shipping,2024-07-23
2141,6742,426,7365,5,Fast shipping,2023-07-15
2142,233,295,7366,4,Great value,2025-05-29
